Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
68,,Thu Oct 29 19:43:44 PDT 2020,SocialDistance.lisp,1604025824934,7919,7919,(I)3(R)2(I)2(R)2(I)12(R)2(I)2,0.76,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.8571428571428571,2.7142857142857144,0.0,[]
69,,Thu Oct 29 19:43:53 PDT 2020,SocialDistance.lisp,1604025833149,7474,7474,(R)2(I)2(R)2(I)1(R)1(I)2(R)2(I)1(R)1(I)4(R)4(I)3,0.52,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,1.7142857142857142,1.8571428571428572,0.0,[]
70,,Thu Oct 29 19:44:00 PDT 2020,SocialDistance.lisp,1604025840626,15036,0,(I)1(R)4(I)2(R)2(I)4(R)4(I)6,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,0.8666666666666667,0.0,[]
71,,Thu Oct 29 19:44:18 PDT 2020,SocialDistance.lisp,1604025858361,6420,6420,(F)2(I)23,0.92,0.0,0.0,8.0,0.0,0.0,4.166666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,3.8333333333333335,0.0,[]
72,,Thu Oct 29 19:44:24 PDT 2020,SocialDistance.lisp,1604025864784,2058,2058,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
73,,Thu Oct 29 19:44:26 PDT 2020,SocialDistance.lisp,1604025866942,6718,6718,(I)24(R)1,0.96,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,4.0,0.0,[]
74,,Thu Oct 29 19:44:33 PDT 2020,SocialDistance.lisp,1604025873998,78172,0,(R)6(I)1(R)1(I)10(R)1(I)3,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.28205128205128205,0.0,0.0,0.0,0.0,0.10256410256410256,0.1794871794871795,0.0,[]
75,,Thu Oct 29 19:45:52 PDT 2020,SocialDistance.lisp,1604025952333,3029,3029,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
76,,Thu Oct 29 19:45:55 PDT 2020,SocialDistance.lisp,1604025955364,4344,4344,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,[]
77,,Thu Oct 29 19:45:59 PDT 2020,SocialDistance.lisp,1604025959716,5668,5668,(I)2(R)16(I)5,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,3.2,1.4,0.0,[]
78,,Thu Oct 29 19:46:05 PDT 2020,SocialDistance.lisp,1604025965447,2032,2032,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,[]
79,,Thu Oct 29 19:46:07 PDT 2020,SocialDistance.lisp,1604025967877,1485,1485,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
80,,Thu Oct 29 19:46:09 PDT 2020,SocialDistance.lisp,1604025969364,1406,1406,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
81,,Thu Oct 29 19:46:11 PDT 2020,SocialDistance.lisp,1604025971467,8104,8104,(I)18(R)4(I)1,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,2.875,0.0,0.0,0.0,0.0,0.5,2.375,0.0,[]
82,,Thu Oct 29 19:46:19 PDT 2020,SocialDistance.lisp,1604025979574,4638,4638,(I)1(R)14(I)10,0.44,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,3.5,2.75,0.0,[]
83,,Thu Oct 29 19:46:25 PDT 2020,SocialDistance.lisp,1604025985539,98842,0,(I)5(F)2(I)15,0.9090909090909091,0.0,0.0,9.090909090909092,0.0,0.0,0.22448979591836735,0.0,0.0,0.02040816326530612,0.0,0.0,0.20408163265306123,0.0,[]
84,,Thu Oct 29 19:48:05 PDT 2020,SocialDistance.lisp,1604026085796,31325,0,(I)13(R)1(I)1(R)1(I)7,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.7419354838709677,0.0,0.0,0.0,0.0,0.06451612903225806,0.6774193548387096,0.0,[]
85,,Thu Oct 29 19:48:37 PDT 2020,SocialDistance.lisp,1604026117261,-839,-839,(I)1(F)2(I)2(F)2(I)15(R)1(I)1,0.7916666666666666,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
86,,Thu Oct 29 19:48:36 PDT 2020,SocialDistance.lisp,1604026116518,100989,0,(I)16(R)5(I)3(R)1,0.76,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.06,0.19,0.0,[]
87,,Thu Oct 29 19:50:17 PDT 2020,SocialDistance.lisp,1604026217690,76668,0,(R)3(I)5(R)1(I)1(R)4(I)1(F)2(I)2(R)2(I)1,0.45454545454545453,0.0,0.0,9.090909090909092,0.0,0.0,0.2894736842105263,0.0,0.0,0.02631578947368421,0.0,0.13157894736842105,0.13157894736842105,0.0,[]
88,,Thu Oct 29 19:51:34 PDT 2020,SocialDistance.lisp,1604026294668,14247,0,(R)2(I)1(F)2(I)3(R)1(I)1(R)8(I)1(R)2(I)2(R)1,0.3333333333333333,0.0,0.0,8.333333333333332,0.0,0.0,1.7142857142857142,0.0,0.0,0.14285714285714285,0.0,1.0,0.5714285714285714,0.0,[]
89,,Thu Oct 29 19:51:48 PDT 2020,SocialDistance.lisp,1604026308920,61888,0,(I)7(R)1(I)5(R)1(I)2,0.875,0.0,0.0,0.0,0.0,0.0,0.26229508196721313,0.0,0.0,0.0,0.0,0.03278688524590164,0.22950819672131148,0.0,[]
90,,Thu Oct 29 19:52:51 PDT 2020,SocialDistance.lisp,1604026371649,1872,1872,(I)3(R)1(I)11(F)2(I)1(F)2(I)3,0.782608695652174,0.0,0.0,17.391304347826086,0.0,0.0,23.0,0.0,0.0,4.0,0.0,1.0,18.0,0.0,[]
91,,Thu Oct 29 19:52:53 PDT 2020,SocialDistance.lisp,1604026373976,39525,0,(R)1(I)15(R)2(I)1(R)2(I)4,0.8,0.0,0.0,0.0,0.0,0.0,0.6410256410256411,0.0,0.0,0.0,0.0,0.1282051282051282,0.5128205128205128,0.0,[]
92,,Thu Oct 29 19:53:33 PDT 2020,SocialDistance.lisp,1604026413632,11301,0,(I)17(R)4(I)4,0.84,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.36363636363636365,1.9090909090909092,0.0,[]
93,,Thu Oct 29 19:53:45 PDT 2020,SocialDistance.lisp,1604026425232,1461,1461,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,[]
94,,Thu Oct 29 19:53:46 PDT 2020,SocialDistance.lisp,1604026426873,1879,1879,(I)3(R)4(I)16(R)2,0.76,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,[]
95,,Thu Oct 29 19:53:48 PDT 2020,SocialDistance.lisp,1604026428884,14312,0,(R)2(I)23,0.92,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,0.14285714285714285,1.6428571428571428,0.0,[]
96,,Thu Oct 29 19:54:03 PDT 2020,SocialDistance.lisp,1604026443194,11945,0,(I)12(R)2(I)7,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,1.9090909090909092,0.0,0.0,0.0,0.0,0.18181818181818182,1.7272727272727273,0.0,[]
97,,Thu Oct 29 19:54:15 PDT 2020,SocialDistance.lisp,1604026455141,2129,2129,(I)21(R)4,0.84,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,2.0,10.5,0.0,[]
98,,Thu Oct 29 19:54:17 PDT 2020,SocialDistance.lisp,1604026457649,2396,2396,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
99,,Thu Oct 29 19:54:20 PDT 2020,SocialDistance.lisp,1604026460046,10533,0,(I)11(R)2(I)12,0.92,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.2,2.3,0.0,[]
100,,Thu Oct 29 19:54:38 PDT 2020,SocialDistance.lisp,1604026478462,12587,0,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,1.9166666666666667,0.0,[]
101,,Thu Oct 29 19:54:51 PDT 2020,SocialDistance.lisp,1604026491051,2463,2463,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,[]
102,,Thu Oct 29 19:54:53 PDT 2020,SocialDistance.lisp,1604026493688,3416,3416,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,[]
103,,Thu Oct 29 19:54:57 PDT 2020,SocialDistance.lisp,1604026497106,13336,0,(I)21(R)4,0.84,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.3076923076923077,1.6153846153846154,0.0,[]
104,,Thu Oct 29 19:55:11 PDT 2020,SocialDistance.lisp,1604026511780,11825,0,(I)4(R)4(I)4(R)4(I)4(R)4(I)1,0.52,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,1.0909090909090908,1.1818181818181819,0.0,[]
105,,Thu Oct 29 19:55:24 PDT 2020,SocialDistance.lisp,1604026524860,98360,0,(F)4(I)1(F)2(I)2(R)2(I)1(F)4(I)2(R)3(I)2,0.34782608695652173,0.0,0.0,43.47826086956522,0.0,0.0,0.23469387755102042,0.0,0.0,0.10204081632653061,0.0,0.05102040816326531,0.08163265306122448,0.0,[]
106,,Thu Oct 29 19:57:03 PDT 2020,SocialDistance.lisp,1604026623489,3584,3584,(I)10(R)1(I)11(R)3,0.84,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.3333333333333333,7.0,0.0,[]
107,,Thu Oct 29 19:57:07 PDT 2020,SocialDistance.lisp,1604026627213,2700,2700,(R)1(I)7(R)4(I)13,0.8,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,2.5,10.0,0.0,[]
